"Parent.Tree.Number","Vegetation.Code","Parent.Tree.Reg.Status.Code","Local.Number","Active.Ind","Tested.Ind","Breeding.Program.Ind","Selection.Date","BC.Source.Ind","Client.Number","Client.Locn.Code","Natural.Selection.Type.Code","Geographic.Location","Latitude.Degrees","Latitude.Minutes","Latitude.Seconds","Longitude.Degrees","Longitude.Minutes","Longitude.Seconds","Seed.Plan.Zone.Code","Elevation","Selection.Age","BGC.Zone.Code","BGC.Subzone.Code","BGC.Variant","Breeding.Selection.Type.Code","Female.Parent.Parent.Tree.Number","Male.Parent.Parent.Tree.Number","Parent.Tree.Comment","Latitude","Longitude"
3032,"PLI","APP","","Y","Y","N","1983-02-07","Y",12797,9,"PT","CULLON CK",55,39,0,128,5,0,"NST",600,50,"","",NA,"",NA,NA,"",55.65,-128.083333333333
3033,"PLI","APP","","Y","Y","N","1983-02-09","Y",12797,9,"PT","CULLON CK",55,39,0,128,5,0,"NST",650,59,"ICH","",NA,"",NA,NA,"",55.65,-128.083333333333
3034,"PLI","APP","","Y","Y","N","1983-02-09","Y",12797,9,"PT","CULLON CK",55,39,0,128,5,0,"NST",700,59,"","",NA,"",NA,NA,"",55.65,-128.083333333333
3040,"PLI","APP","","Y","Y","N","1983-06-23","Y",12797,9,"PT","BIG OLIVER",54,50,0,128,18,0,"NST",150,41,"ICH","",NA,"",NA,NA,"",54.8333333333333,-128.3
3041,"PLI","APP","","Y","Y","N","1983-06-24","Y",12797,9,"PT","BIG OLIVER",54,50,0,128,18,0,"NST",150,47,"ICH","",NA,"",NA,NA,"",54.8333333333333,-128.3
3042,"PLI","APP","","Y","Y","N","1983-06-28","Y",12797,9,"PT","BIG OLIVER",54,49,0,128,20,0,"NST",150,43,"ICH","",NA,"",NA,NA,"",54.8166666666667,-128.333333333333
3043,"PLI","APP","","Y","Y","N","1983-06-28","Y",12797,9,"PT","LTL OLIVER",54,48,0,128,15,0,"NST",150,52,"CWH","",NA,"",NA,NA,"",54.8,-128.25
3044,"PLI","APP","","Y","Y","N","1983-06-28","Y",12797,9,"PT","LTL OLIVER",54,48,0,128,15,0,"NST",150,1,"ICH","",NA,"",NA,NA,"",54.8,-128.25
3045,"PLI","APP","","Y","Y","N","1983-07-05","Y",12797,9,"PT","DEVILELBOW",54,50,0,128,17,0,"NST",180,75,"ICH","",NA,"",NA,NA,"",54.8333333333333,-128.283333333333
3046,"PLI","APP","","Y","Y","N","1983-07-05","Y",12797,9,"PT","DEVILELBOW",54,50,0,128,17,0,"NST",180,1,"ICH","",NA,"",NA,NA,"",54.8333333333333,-128.283333333333
3047,"PLI","APP","","Y","N","N","1983-07-05","Y",12797,9,"PT","DEVILELBOW",54,52,0,128,17,0,"NST",170,73,"ICH","",NA,"",NA,NA,"",54.8666666666667,-128.283333333333
3048,"PLI","APP","","Y","Y","N","1983-07-28","Y",12797,9,"PT","COYOTE CK",54,59,0,128,19,0,"NST",320,62,"ICH","",NA,"",NA,NA,"",54.9833333333333,-128.316666666667
3049,"PLI","APP","","Y","Y","N","1983-07-07","Y",12797,9,"PT","PRICE CK",55,4,0,128,8,0,"NST",240,47,"ICH","",NA,"",NA,NA,"",55.0666666666667,-128.133333333333
3050,"PLI","APP","","Y","Y","N","1983-07-07","Y",12797,9,"PT","PRICE CK",55,4,0,128,8,0,"NST",240,46,"ICH","",NA,"",NA,NA,"",55.0666666666667,-128.133333333333
3051,"PLI","APP","","Y","Y","N","1983-07-07","Y",12797,9,"PT","PRICE CK",55,4,0,128,8,0,"NST",240,55,"ICH","",NA,"",NA,NA,"",55.0666666666667,-128.133333333333
3052,"PLI","APP","","Y","Y","N","1983-07-07","Y",12797,9,"PT","PRICE CK",55,4,0,128,8,0,"NST",240,47,"ICH","",NA,"",NA,NA,"",55.0666666666667,-128.133333333333
3053,"PLI","APP","","Y","Y","N","1983-07-08","Y",12797,9,"PT","VAN DYKE",55,54,0,129,3,0,"NST",250,65,"ICH","",NA,"",NA,NA,"",55.9,-129.05
3054,"PLI","APP","","Y","Y","N","1983-07-11","Y",12797,9,"PT","VAN DYKE",55,54,0,129,2,0,"NST",250,63,"ICH","",NA,"",NA,NA,"",55.9,-129.033333333333
3055,"PLI","APP","","Y","Y","N","1983-07-11","Y",12797,9,"PT","VAN DYKE",55,52,0,129,0,0,"NST",225,65,"ICH","",NA,"",NA,NA,"",55.8666666666667,-129
3056,"PLI","APP","","N","N","N","1983-07-11","Y",12797,9,"PT","VAN DYKE",55,52,0,128,59,0,"NST",225,100,"ICH","",NA,"",NA,NA,"",55.8666666666667,-128.983333333333
3057,"PLI","APP","","Y","Y","N","1983-07-12","Y",12797,9,"PT","VAN DYKE",55,52,0,128,59,0,"NST",210,92,"ICH","",NA,"",NA,NA,"",55.8666666666667,-128.983333333333
3058,"PLI","APP","","Y","Y","N","1983-07-08","Y",12797,9,"PT","VAN DYKE",55,45,0,128,51,0,"NST",225,89,"ICH","",NA,"",NA,NA,"",55.75,-128.85
3059,"PLI","APP","","Y","N","N","1983-07-12","Y",12797,9,"PT","VAN DYKE",55,43,0,128,49,0,"NST",225,75,"ICH","",NA,"",NA,NA,"",55.7166666666667,-128.816666666667
3060,"PLI","APP","","Y","Y","N","1983-07-12","Y",12797,9,"PT","VAN DYKE",55,42,0,128,49,0,"NST",225,80,"ICH","",NA,"",NA,NA,"",55.7,-128.816666666667
3061,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","GRIZZLY LK",55,40,0,128,43,0,"NST",320,72,"ICH","",NA,"",NA,NA,"",55.6666666666667,-128.716666666667
3062,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","SIDESLIP L",55,38,0,128,42,0,"NST",220,75,"ICH","",NA,"",NA,NA,"",55.6333333333333,-128.7
3063,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","SIDESLIP L",55,39,0,128,42,0,"NST",350,65,"ICH","",NA,"",NA,NA,"",55.65,-128.7
3064,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","SIDESLIP L",55,38,0,128,41,0,"NST",355,65,"ICH","",NA,"",NA,NA,"",55.6333333333333,-128.683333333333
3065,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","SIDESLIP L",55,38,0,128,40,0,"NST",380,65,"ICH","",NA,"",NA,NA,"",55.6333333333333,-128.666666666667
3066,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","SIDESLIP L",55,38,0,128,42,0,"NST",350,69,"ICH","",NA,"",NA,NA,"",55.6333333333333,-128.7
3067,"PLI","APP","","N","N","N","1983-07-14","Y",12797,9,"PT","BORDEN L",55,36,0,128,42,0,"NST",290,72,"ICH","",NA,"",NA,NA,"",55.6,-128.7
3068,"PLI","APP","","N","N","N","1983-07-14","Y",12797,9,"PT","BORDEN L",55,36,0,128,42,0,"NST",280,80,"ICH","",NA,"",NA,NA,"",55.6,-128.7
3069,"PLI","APP","","N","N","N","1983-07-14","Y",12797,9,"PT","BORDEN L",55,36,0,128,45,0,"NST",200,73,"ICH","",NA,"",NA,NA,"",55.6,-128.75
3070,"PLI","APP","","N","N","N","1983-07-14","Y",12797,9,"PT","BORDEN L",55,36,0,128,45,0,"NST",190,67,"ICH","",NA,"",NA,NA,"",55.6,-128.75
3071,"PLI","APP","","N","N","N","1983-07-14","Y",12797,9,"PT","BORDEN L",55,35,0,128,45,0,"NST",190,74,"ICH","",NA,"",NA,NA,"",55.5833333333333,-128.75
3072,"PLI","APP","","N","N","N","1983-07-18","Y",12797,9,"PT","KINSKUCH R",55,32,0,128,58,0,"NST",260,87,"ICH","",NA,"",NA,NA,"",55.5333333333333,-128.966666666667
3073,"PLI","APP","","N","N","N","1983-07-19","Y",12797,9,"PT","KINSKUCH R",55,30,0,128,58,0,"NST",240,100,"ICH","",NA,"",NA,NA,"",55.5,-128.966666666667
3074,"PLI","APP","","N","N","N","1983-07-19","Y",12797,9,"PT","KINSKUCH R",55,28,0,128,54,0,"NST",340,63,"ICH","",NA,"",NA,NA,"",55.4666666666667,-128.9
3075,"PLI","APP","","Y","Y","N","1983-07-20","Y",12797,9,"PT","AIYANSH",55,14,0,129,1,0,"NST",200,60,"ICH","",NA,"",NA,NA,"",55.2333333333333,-129.016666666667
3076,"PLI","APP","","N","N","N","1983-07-20","Y",12797,9,"PT","AIYANSH",55,14,0,129,0,0,"NST",200,57,"ICH","",NA,"",NA,NA,"",55.2333333333333,-129
3077,"PLI","APP","","Y","Y","N","1983-07-26","Y",12797,9,"PT","PRICE CK",55,13,0,127,23,0,"NST",245,53,"ICH","",NA,"",NA,NA,"",55.2166666666667,-127.383333333333
3078,"PLI","APP","","Y","Y","N","1983-07-22","Y",12797,9,"PT","PRICE CK",55,4,0,128,7,0,"NST",250,53,"ICH","",NA,"",NA,NA,"",55.0666666666667,-128.116666666667
3079,"PLI","APP","","Y","Y","N","1983-07-28","Y",12797,9,"PT","BULKLEYCYN",55,13,0,127,23,0,"NST",350,73,"ICH","",NA,"",NA,NA,"",55.2166666666667,-127.383333333333
3080,"PLI","APP","","Y","Y","N","1983-07-28","Y",12797,9,"PT","BULKLEYCYN",55,13,0,127,23,0,"NST",350,88,"ICH","",NA,"",NA,NA,"",55.2166666666667,-127.383333333333
3081,"PLI","APP","","Y","Y","N","1983-07-29","Y",12797,9,"PT","SUSKWA R",55,18,0,127,16,0,"NST",700,60,"ICH","",NA,"",NA,NA,"",55.3,-127.266666666667
3082,"PLI","APP","","Y","Y","N","1984-01-25","Y",12797,9,"PT","KISPIOX R",55,37,0,128,6,0,"NST",439,1,"ICH","",NA,"",NA,NA,"",55.6166666666667,-128.1
3083,"PLI","APP","","Y","Y","N","1984-01-25","Y",12797,9,"PT","KISPIOX R",55,36,0,128,6,0,"NST",457,1,"ICH","",NA,"",NA,NA,"",55.6,-128.1
3084,"PLI","APP","","N","N","N","1984-01-25","Y",12797,9,"PT","MITTEN L",55,34,0,128,2,0,"NST",372,0,"ICH","",NA,"",NA,NA,"",55.5666666666667,-128.033333333333
3085,"PLI","APP","","Y","Y","N","1984-01-25","Y",12797,9,"PT","MITTEN L",55,30,0,128,1,0,"NST",335,1,"ICH","",NA,"",NA,NA,"",55.5,-128.016666666667
3086,"PLI","APP","","N","N","N","1984-01-25","Y",12797,9,"PT","KISPOIX R",55,31,0,127,57,0,"NST",286,0,"ICH","",NA,"",NA,NA,"",55.5166666666667,-127.95
3087,"PLI","APP","","Y","Y","N","1984-01-25","Y",12797,9,"PT","DATE CK",55,20,0,127,49,0,"NST",360,1,"ICH","",NA,"",NA,NA,"",55.3333333333333,-127.816666666667
3088,"PLI","APP","","Y","Y","N","1984-01-25","Y",12797,9,"PT","DATE CK",55,20,0,127,48,0,"NST",360,1,"ICH","",NA,"",NA,NA,"",55.3333333333333,-127.8
3089,"PLI","APP","","Y","Y","N","1983-07-21","Y",12797,9,"PT","SALMON R",55,21,0,127,38,0,"NST",285,82,"ICH","",NA,"",NA,NA,"",55.35,-127.633333333333
3090,"PLI","APP","","Y","Y","N","1983-07-21","Y",12797,9,"PT","SUSKWA R",55,15,0,127,24,0,"NST",370,61,"ICH","",NA,"",NA,NA,"",55.25,-127.4
3091,"PLI","APP","","Y","Y","N","1983-07-21","Y",12797,9,"PT","SUSKWA R",55,15,0,127,24,0,"NST",365,68,"ICH","",NA,"",NA,NA,"",55.25,-127.4
3092,"PLI","APP","","Y","Y","N","1983-07-21","Y",12797,9,"PT","SUSKWA R",55,16,0,127,21,0,"NST",500,52,"ICH","",NA,"",NA,NA,"",55.2666666666667,-127.35
3093,"PLI","APP","","Y","N","N","1983-07-12","Y",12797,9,"PT","WOLVERINE",55,52,0,128,58,0,"NST",222,90,"ICH","",NA,"",NA,NA,"",55.8666666666667,-128.966666666667
3094,"PLI","APP","","Y","Y","N","1983-07-12","Y",12797,9,"PT","WOLVERINE",55,52,0,128,58,0,"NST",221,95,"ICH","",NA,"",NA,NA,"",55.8666666666667,-128.966666666667
3095,"PLI","APP","","N","N","N","1983-07-12","Y",12797,9,"PT","KITANWELIK",55,52,0,128,58,0,"NST",222,84,"ICH","",NA,"",NA,NA,"",55.8666666666667,-128.966666666667
3096,"PLI","APP","","Y","Y","N","1983-07-12","Y",12797,9,"PT","KITANWELIK",55,51,0,128,57,0,"NST",220,75,"ICH","",NA,"",NA,NA,"",55.85,-128.95
3097,"PLI","APP","","Y","Y","N","1983-07-12","Y",12797,9,"PT","VAN DYKE",55,50,0,128,56,0,"NST",210,81,"ICH","",NA,"",NA,NA,"",55.8333333333333,-128.933333333333
3098,"PLI","APP","","Y","Y","N","1983-07-12","Y",12797,9,"PT","GRIZZLEY L",55,42,0,128,45,0,"NST",256,68,"ICH","",NA,"",NA,NA,"",55.7,-128.75
3099,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","SIDESLIP L",55,40,0,128,43,0,"NST",325,72,"ICH","",NA,"",NA,NA,"",55.6666666666667,-128.716666666667
3100,"PLI","APP","","N","N","N","1983-07-13","Y",12797,9,"PT","SIDESLIP L",55,41,0,128,45,0,"NST",290,79,"ICH","",NA,"",NA,NA,"",55.6833333333333,-128.75
3101,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","SIDESLIP L",55,42,0,128,44,0,"NST",282,75,"ICH","",NA,"",NA,NA,"",55.7,-128.733333333333
3102,"PLI","APP","","Y","Y","N","1983-07-13","Y",12797,9,"PT","VAN DYKE",55,48,0,128,51,0,"NST",205,80,"ICH","",NA,"",NA,NA,"",55.8,-128.85
3103,"PLI","APP","","N","N","N","1983-07-14","Y",12797,9,"PT","SIDESLIP L",55,40,0,128,42,0,"NST",280,77,"ICH","",NA,"",NA,NA,"",55.6666666666667,-128.7
3104,"PLI","APP","","N","N","N","1983-07-14","Y",12797,9,"PT","SIDESLIP L",55,40,0,128,42,0,"NST",290,84,"ICH","",NA,"",NA,NA,"",55.6666666666667,-128.7
3105,"PLI","APP","","Y","Y","N","1983-07-14","Y",12797,9,"PT","KIYWANGCOO",55,24,0,128,10,0,"NST",400,74,"ICH","",NA,"",NA,NA,"",55.4,-128.166666666667
3106,"PLI","APP","","Y","Y","N","1983-07-14","Y",12797,9,"PT","KITWANGCOO",55,19,0,128,5,0,"NST",410,64,"ICH","",NA,"",NA,NA,"",55.3166666666667,-128.083333333333
3107,"PLI","APP","","Y","Y","N","1984-01-25","Y",12797,9,"PT","DATE CK",55,20,0,127,49,0,"NST",415,1,"ICH","",NA,"",NA,NA,"",55.3333333333333,-127.816666666667
3108,"PLI","APP","","Y","Y","N","1984-01-25","Y",12797,9,"PT","DATE CK",55,20,0,127,48,0,"NST",433,1,"ICH","",NA,"",NA,NA,"",55.3333333333333,-127.8
3109,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","KITSGUECLA",54,58,0,127,37,0,"NST",914,1,"ICH","",NA,"",NA,NA,"",54.9666666666667,-127.616666666667
3110,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","KITSGUECLA",54,58,0,127,37,0,"NST",829,1,"ICH","",NA,"",NA,NA,"",54.9666666666667,-127.616666666667
3111,"PLI","APP","","N","N","N","1984-02-05","Y",12797,9,"PT","KITSGUECLA",54,57,0,127,46,0,"NST",774,0,"ICH","",NA,"",NA,NA,"",54.95,-127.766666666667
3112,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","KITSGUELA",54,28,0,127,46,0,"NST",847,1,"ICH","",NA,"",NA,NA,"",54.4666666666667,-127.766666666667
3113,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","KITSGUELA",54,58,0,127,46,0,"NST",762,1,"ICH","",NA,"",NA,NA,"",54.9666666666667,-127.766666666667
3114,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","KITSGUELA",55,1,0,127,44,0,"NST",756,1,"ICH","",NA,"",NA,NA,"",55.0166666666667,-127.733333333333
3115,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","KITWANGA",55,4,0,128,6,0,"NST",268,1,"ICH","",NA,"",NA,NA,"",55.0666666666667,-128.1
3116,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","KITWANGA",55,3,0,128,7,0,"NST",308,1,"ICH","",NA,"",NA,NA,"",55.05,-128.116666666667
3117,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","7SISTERS",55,2,0,128,16,0,"NST",467,1,"ICH","",NA,"",NA,NA,"",55.0333333333333,-128.266666666667
3118,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","7SISTERS",55,2,0,128,17,0,"NST",335,1,"ICH","",NA,"",NA,NA,"",55.0333333333333,-128.283333333333
3119,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","WILSON CK",55,2,0,128,18,0,"NST",359,1,"ICH","",NA,"",NA,NA,"",55.0333333333333,-128.3
3120,"PLI","APP","","Y","N","N","1984-02-05","Y",12797,9,"PT","WILSON CK",55,3,0,128,17,0,"NST",335,0,"ICH","",NA,"",NA,NA,"",55.05,-128.283333333333
3121,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","CASNORRA C",55,5,0,128,13,0,"NST",622,1,"ICH","",NA,"",NA,NA,"",55.0833333333333,-128.216666666667
3122,"PLI","APP","","Y","Y","N","1984-02-05","Y",12797,9,"PT","SEDAN CK",55,5,0,128,12,0,"NST",457,1,"ICH","",NA,"",NA,NA,"",55.0833333333333,-128.2
3123,"PLI","APP","","Y","Y","N","1984-02-06","Y",12797,9,"PT","KINSKUCH R",55,31,0,128,56,0,"NST",183,1,"ICH","",NA,"",NA,NA,"",55.5166666666667,-128.933333333333
3124,"PLI","APP","","Y","Y","N","1984-02-06","Y",12797,9,"PT","KINSKUCH R",55,30,0,128,55,0,"NST",168,1,"ICH","",NA,"",NA,NA,"",55.5,-128.916666666667
3125,"PLI","APP","","Y","N","N","1984-02-06","Y",12797,9,"PT","AIYANSH",55,14,0,129,3,0,"NST",171,0,"ICH","",NA,"",NA,NA,"",55.2333333333333,-129.05
3126,"PLI","APP","","Y","Y","N","1984-02-06","Y",12797,9,"PT","AIYANSH",55,15,0,129,2,0,"NST",165,1,"ICH","",NA,"",NA,NA,"",55.25,-129.033333333333
3127,"PLI","APP","","Y","Y","N","1984-02-06","Y",12797,9,"PT","NASS R",55,33,0,128,45,0,"NST",311,1,"ICH","",NA,"",NA,NA,"",55.55,-128.75
3128,"PLI","APP","","Y","N","N","1984-02-06","Y",12797,9,"PT","BORDEN L",55,32,0,128,47,0,"NST",506,0,"ICH","",NA,"",NA,NA,"",55.5333333333333,-128.783333333333
3129,"PLI","APP","","Y","Y","N","1984-02-06","Y",12797,9,"PT","COTTONWOOD",55,37,0,128,42,0,"NST",329,1,"ICH","",NA,"",NA,NA,"",55.6166666666667,-128.7
3130,"PLI","APP","","Y","Y","N","1984-02-06","Y",12797,9,"PT","SIDESLIP L",55,34,0,128,45,0,"NST",274,1,"ICH","",NA,"",NA,NA,"",55.5666666666667,-128.75
3131,"PLI","APP","","Y","N","N","1984-02-07","Y",12797,9,"PT","SWORDGRASS",55,33,0,128,29,0,"NST",555,0,"ICH","",NA,"",NA,NA,"",55.55,-128.483333333333
3132,"PLI","APP","","N","N","N","1984-02-06","Y",12797,9,"PT","SWORDGRASS",55,42,0,128,24,0,"NST",567,0,"ICH","",NA,"",NA,NA,"",55.7,-128.4
3133,"PLI","APP","","Y","Y","N","1984-02-07","Y",12797,9,"PT","CALMIN CK",55,6,0,128,4,0,"NST",317,1,"ICH","",NA,"",NA,NA,"",55.1,-128.066666666667
3134,"PLI","APP","","Y","Y","N","1984-02-07","Y",12797,9,"PT","DERRICK CK",55,36,0,128,37,0,"NST",369,1,"ICH","",NA,"",NA,NA,"",55.6,-128.616666666667
3135,"PLI","APP","","Y","Y","N","1984-02-07","Y",12797,9,"PT","DERRICK CK",55,32,0,128,39,0,"NST",341,1,"ICH","",NA,"",NA,NA,"",55.5333333333333,-128.65
3136,"PLI","APP","","Y","Y","N","1984-02-07","Y",12797,9,"PT","BORDEN L",55,31,0,128,44,0,"NST",372,1,"ICH","",NA,"",NA,NA,"",55.5166666666667,-128.733333333333
3137,"PLI","APP","","Y","Y","N","1984-02-07","Y",12797,9,"PT","BORDEN L",55,30,0,128,44,0,"NST",381,1,"ICH","",NA,"",NA,NA,"",55.5,-128.733333333333
3138,"PLI","APP","","Y","Y","N","1984-02-07","Y",12797,9,"PT","BURDICK CK",55,8,0,127,50,0,"NST",433,1,"ICH","",NA,"",NA,NA,"",55.1333333333333,-127.833333333333
3139,"PLI","APP","","Y","Y","N","1984-02-07","Y",12797,9,"PT","BURDICK CK",55,11,0,127,48,0,"NST",454,1,"ICH","",NA,"",NA,NA,"",55.1833333333333,-127.8
3140,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","KITWANGA L",54,49,0,127,3,0,"NST",569,1,"ICH","",NA,"",NA,NA,"",54.8166666666667,-127.05
3141,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","KITWANGA L",55,27,0,128,0,0,"NST",575,1,"ICH","",NA,"",NA,NA,"",55.45,-128
3142,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","CRANBERRYR",55,33,0,128,9,0,"NST",397,1,"ICH","",NA,"",NA,NA,"",55.55,-128.15
3143,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","KITWANGA R",55,43,0,128,6,0,"NST",520,1,"ICH","",NA,"",NA,NA,"",55.7166666666667,-128.1
3144,"PLI","APP","","N","N","N","1984-03-02","Y",12797,9,"PT","KITWANGARD",55,43,0,128,6,0,"NST",575,0,"ICH","",NA,"",NA,NA,"",55.7166666666667,-128.1
3145,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","KITWANGARD",55,43,0,128,6,0,"NST",575,1,"ICH","",NA,"",NA,NA,"",55.7166666666667,-128.1
3146,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","SIDINA CK",55,34,0,127,32,0,"NST",580,51,"ICH","",NA,"",NA,NA,"",55.5666666666667,-127.533333333333
3147,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","SIDINA CK",55,36,0,127,35,0,"NST",640,1,"ICH","",NA,"",NA,NA,"",55.6,-127.583333333333
3148,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","MCCUTCHEON",55,35,0,127,38,0,"NST",594,1,"ICH","",NA,"",NA,NA,"",55.5833333333333,-127.633333333333
3149,"PLI","APP","","Y","","N","1984-03-02","Y",12797,9,"PT","SUSKWA R",55,46,0,127,47,0,"NST",335,1,"ICH","",NA,"",NA,NA,"",55.7666666666667,-127.783333333333
3150,"PLI","APP","","Y","Y","N","1984-03-02","Y",12797,9,"PT","SUSKWA R",55,48,0,127,48,0,"NST",365,1,"ICH","",NA,"",NA,NA,"",55.8,-127.8
3151,"PLI","APP","","N","N","N","1984-03-02","Y",12797,9,"PT","15MILE CK",55,22,0,127,48,0,"NST",790,0,"","",NA,"",NA,NA,"",55.3666666666667,-127.8
3152,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","SUSKWA R.",NA,NA,NA,NA,NA,NA,"TOA",0,15,"","",NA,"",NA,NA,"",NA,NA
3153,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","UDY CREEK",53,1,0,123,14,0,"CHL",983,15,"SBPS","mk",NA,"",NA,NA,"This is a Provenance selection made at the Suskwa Provenance Plantation",53.0166666666667,-123.233333333333
3154,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","UDY CREEK",53,1,0,123,14,0,"CHL",983,15,"SBPS","mk",NA,"",NA,NA,"This is a Provenance selection made at the Suskwa Provenance Plantation",53.0166666666667,-123.233333333333
3155,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","MCLEOD LAKE",54,49,0,122,51,0,"MGR",697,15,"SBS","mk",1,"",NA,NA,"This is a Provenance based selection made at the Suskwa Provenance Plantation",54.8166666666667,-122.85
3156,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","CHAMPION LAKE",49,11,0,117,35,0,"WK",998,15,"ICH","dw",1,"",NA,NA,"This is a provenance based selection from the Suskwa Provenance Plantation",49.1833333333333,-117.583333333333
3157,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","CHAMPION LAKE",49,11,0,117,35,0,"WK",998,15,"ICH","dw",1,"",NA,NA,"This is a Provenance based selection from the Suskwa Provenance Plantation",49.1833333333333,-117.583333333333
3158,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","SUSKWA R.",NA,NA,NA,NA,NA,NA,"BSH",0,15,"","",NA,"",NA,NA,"",NA,NA
3159,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","LYNX LAKE",53,39,0,122,58,0,"NCH",823,15,"SBS","mw",NA,"",NA,NA,"This is a provenance selection from the Suskwa Provenance Plantation",53.65,-122.966666666667
3160,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","LYNX LAKE",53,39,0,122,58,0,"NCH",823,15,"SBS","mw",NA,"",NA,NA,"This is a provenance based selection from the Suskwa Provenance Plantation",53.65,-122.966666666667
3161,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","KISPIOX",55,38,0,127,54,0,"NST",610,15,"ICH","mc",1,"",NA,NA,"This is a provenance based selection from the Suskwa Provenance Plantation",55.6333333333333,-127.9
3162,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","NASS RIVER",55,37,0,128,38,0,"NST",305,15,"ICH","mc",1,"",NA,NA,"This is a provenance based selection from the Suskwa Provenance Plantation",55.6166666666667,-128.633333333333
3163,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","SUSKWA R.",NA,NA,NA,NA,NA,NA,"999",0,15,"","",NA,"",NA,NA,"",NA,NA
3164,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","SUSKWA R.",NA,NA,NA,NA,NA,NA,"999",0,15,"","",NA,"",NA,NA,"",NA,NA
3165,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","SUSKWA R.",NA,NA,NA,NA,NA,NA,"TOA",0,15,"","",NA,"",NA,NA,"",NA,NA
3166,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","OIE LAKE",52,0,0,121,12,0,"BB",991,15,"SBS","dw",1,"",NA,NA,"This is a provenance based selection from the Suskwa Provenance Plantation",52,-121.2
3167,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","OIE LAKE",52,0,0,121,12,0,"BB",991,15,"SBS","dw",1,"",NA,NA,"This is a provenance based selection from the Suskwa Provenance Plantation",52,-121.2
3168,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","COLLINS LAKE",54,8,0,127,14,0,"BLK",937,15,"SBS","mc",2,"",NA,NA,"This is a provenance selection made at the Suskwa Provenance Plantation",54.1333333333333,-127.233333333333
3169,"PLI","APP","","Y","Y","N","2005-06-24","Y",12797,9,"PV","COLLINS LAKE",54,8,0,127,14,0,"BLK",937,15,"SBS","mc",2,"",NA,NA,"This is a provenance based selection from the Suskwa Provenance Plantation",54.1333333333333,-127.233333333333
3170,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","SUSKWA R.",NA,NA,NA,NA,NA,NA,"BV",0,15,"","",NA,"",NA,NA,"",NA,NA
3171,"PLI","APP","","N","N","N","2005-06-24","Y",12797,9,"","SUSKWA R.",NA,NA,NA,NA,NA,NA,"BV",0,15,"","",NA,"",NA,NA,"",NA,NA
